instance_name algorithm_name iter_idx best_objective running_time
L1-DU500-P50-0 local_search 2 140221.77919382055 0.577142
nb_riders nb_polygons
50 500
rider 0 = {448, 66, 220, 158, 224, 352, 294, 168, 429, 304, 374, 380}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
168 2434.4613291531323 2148.102967116265 28.52808284314836 63.23128503591694 0.0 0.0
rider 1 = {262, 389, 396, 23, 217, 355, 36, 122}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
36 4713.673594385826 1298.0147804925198 29.316850147508376 60.61249300276877 0.0 0.0
rider 2 = {261, 145, 479, 290, 107, 236, 306, 48, 116, 313}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
116 2874.412874368013 2324.6593556300663 28.79147799984944 68.15082095028329 0.0 0.0
rider 3 = {325, 72, 331, 333, 336, 215, 346, 184, 244, 318}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
318 2006.5933760890437 2006.5933760890437 26.062584626391995 67.21351716225283 0.0 0.0
rider 4 = {257, 200, 344, 27, 491, 104, 243, 379, 253}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
27 2201.558105854719 1378.2590795046312 24.728737408941264 65.42245847858626 0.0 0.0
rider 5 = {384, 206, 143, 287, 100, 422, 50, 53}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
100 3014.1616966813244 1158.3503839429325 23.69622512255296 65.72200525168773 0.0 0.0
rider 6 = {194, 195, 5, 383, 279, 99, 237, 498, 496}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
194 3084.4983443486826 1662.1674101400777 29.6640554153201 67.51076158612943 0.0 0.0
rider 7 = {450, 9, 399, 15, 472, 96, 235, 113, 305, 54, 314}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
9 5933.939254586111 2456.09436072989 31.719569374967715 65.54935478734177 0.0 0.0
rider 8 = {67, 451, 71, 226, 101, 295, 360, 169, 297, 299, 47, 307, 252}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
295 2528.460324066383 2187.398258306493 28.368263469256675 69.79418355948677 0.0 0.0
rider 9 = {322, 2, 255, 393, 395, 270, 276, 412, 231, 61, 319}
